Time,N,Seed,Model,Value
6,10,153,control,0.00592511590163471
6,30,153,control,0.0149788784299774
9,10,153,control,0.02667009524839897
9,30,153,control,0.01538207113897784
12,10,153,control,0.0325606967258763
12,30,153,control,0.00653120068886257
15,10,153,control,0.01025429153167936
15,30,153,control,0.00166601311857625
18,10,153,control,-0.00328048804571067
18,30,153,control,0.02229323162636111
21,10,153,control,-0.02281063834819847
21,30,153,control,0.02066064386821816
24,10,153,control,-0.05667970580628011
24,30,153,control,0.01368544887397084
27,10,153,control,0.04886277708966229
27,30,153,control,-0.00357169910967843
30,10,153,control,-0.00733696212826383
30,30,153,control,0.02550522347121477
33,10,153,control,0.00271838404762228
33,30,153,control,0.01583239336064479
36,10,153,control,0.03313723616678119
36,30,153,control,-0.0019862335122924
39,10,153,control,0.00536120940099328
39,30,153,control,0.03111673483195232
42,10,153,control,-0.05456445870121582
42,30,153,control,0.03479287197025169
45,10,153,control,0.04743750475022742
45,30,153,control,0.03088005142786893
48,10,153,control,0.05943067023979518
48,30,153,control,-0.01226623229019027
0,10,154,control,3.1497380453363e-4
0,30,154,control,-0.02644698883689684
3,10,154,control,0.04029088445208915
3,30,154,control,-0.01841137294791771
6,10,154,control,-0.03839305033109631
6,30,154,control,-0.00571240218719982
9,10,154,control,0.00398153261470724
9,30,154,control,-0.01155026470056527
12,10,154,control,-0.03789716912595365
12,30,154,control,-0.01113910788494075
15,10,154,control,-0.03445642381393176
15,30,154,control,-0.03206823572208008
18,10,154,control,-0.02283241458376578
18,30,154,control,0.0092333867745006
21,10,154,control,0.03806797472154014
21,30,154,control,-0.00700432334148282
24,10,154,control,-0.03984355368479159
24,30,154,control,-0.01095584486237328
27,10,154,control,-0.03007773752984003
27,30,154,control,0.02624904035673059
30,10,154,control,0.00148767081627857
30,30,154,control,-0.03121118518591423
33,10,154,control,0.03121160519451751
33,30,154,control,0.01017616347839712
36,10,154,control,-0.05758267066704271
36,30,154,control,0.03113591639597634
39,10,154,control,0.06198706676066882
39,30,154,control,-0.00289080283012272
42,10,154,control,-0.07564646484467005
42,30,154,control,0.01380918001591964
45,10,154,control,0.02665763539616581
45,30,154,control,-0.00883866965353045
48,10,154,control,0.02694989118509689
48,30,154,control,8.1730812061545e-4
0,10,155,control,-0.0377247901284271
0,30,155,control,-0.09078914006953842
3,10,155,control,-0.02934400198032168
3,30,155,control,-0.02233996088968798
6,10,155,control,-0.00636369107753717
6,30,155,control,3.6790317843189e-4
9,10,155,control,-0.09731485652396868
9,30,155,control,-0.03639710209998047
12,10,155,control,-0.01116790025767054
12,30,155,control,-0.04098187039595631
15,10,155,control,-0.04399003211609696
15,30,155,control,-0.01442546904131671
18,10,155,control,-0.01347467387336444
18,30,155,control,-0.05507588696497707
21,10,155,control,-0.0956421780021952
21,30,155,control,-0.08614729507231865
24,10,155,control,-0.01995643896826278
24,30,155,control,-0.00338967086860737
27,10,155,control,0.01867654593005258
27,30,155,control,-0.06246267879952759
30,10,155,control,-0.09970203314991068
30,30,155,control,-0.04415272097350423
33,10,155,control,-0.04235501621346677
33,30,155,control,0.01963232288183986
36,10,155,control,-0.03350762862272255
36,30,155,control,-0.06674072317135918
39,10,155,control,-0.02906492937563882
39,30,155,control,-0.02727748257933701
42,10,155,control,-0.02612306827254233
42,30,155,control,-0.03936301641609879
45,10,155,control,-0.00630252800485113
45,30,155,control,-0.03760720637053422
48,10,155,control,-0.0684590836020332
48,30,155,control,-0.05757195308487859
0,10,156,control,0.13824028382562423
0,30,156,control,0.01642705376291909
3,10,156,control,0.05512926703169225
3,30,156,control,0.06420456757861408
6,10,156,control,0.04509503551648705
6,30,156,control,0.1082360645714278
9,10,156,control,0.09419193282633131
9,30,156,control,0.06028293928476527
12,10,156,control,0.13875354569791715
12,30,156,control,0.08595417412655187
15,10,156,control,0.0879314104613977
15,30,156,control,0.04165439250042023
18,10,156,control,0.02746081605656227
18,30,156,control,0.02618644066707703
21,10,156,control,0.1254598835291774
21,30,156,control,0.02736864556650257
24,10,156,control,0.09504714595604864
24,30,156,control,0.10505786770073684
27,10,156,control,0.01193013989086292
27,30,156,control,0.0900705162700734
30,10,156,control,0.07484490479329328
30,30,156,control,0.05777441870387483
33,10,156,control,0.0877196445573532
33,30,156,control,0.0685907882937959
36,10,156,control,0.10458151885555184
36,30,156,control,0.05279488253876866
39,10,156,control,0.02641874757566716
39,30,156,control,0.06751742419301372
42,10,156,control,0.03038487287060242
42,30,156,control,0.0989989364385181
45,10,156,control,0.12181643116739511
45,30,156,control,0.03151986157411105
48,10,156,control,0.1202858488492494
48,30,156,control,0.08222391413798281
0,10,157,control,0.01219906077447548
0,30,157,control,-0.02967529984840703
3,10,157,control,0.07063967201544386
3,30,157,control,-0.00534116200134014
6,10,157,control,0.01750570184743949
6,30,157,control,0.01312981205844443
9,10,157,control,0.04602771490079396
9,30,157,control,-0.00972587636793539
12,10,157,control,0.03389265188455295
12,30,157,control,0.02524078244759894
15,10,157,control,0.03010422961853597
15,30,157,control,0.00516106236098772
18,10,157,control,0.02370072514935285
18,30,157,control,0.08929985833332474
21,10,157,control,0.04545815768620024
21,30,157,control,0.02077799769783941
24,10,157,control,0.06000015617078828
24,30,157,control,0.04360503112697771
27,10,157,control,-0.01925567370494334
27,30,157,control,0.04776991549799434
30,10,157,control,0.06868888536450178
30,30,157,control,0.06609896532759826
33,10,157,control,-0.02195594672896652
33,30,157,control,0.02738395904289557
36,10,157,control,0.03484303828545974
36,30,157,control,0.02489696536472834
39,10,157,control,-0.0073851459800718
39,30,157,control,0.03434670423055605
42,10,157,control,0.08370009482152348
42,30,157,control,0.03027575037226482
45,10,157,control,0.03917121839405855
45,30,157,control,-0.01605747205858437
48,10,157,control,0.0147790968081107
48,30,157,control,0.06981155103071783
0,10,158,control,0.00568035375280451
0,30,158,control,-0.03418479675355648
3,10,158,control,-0.0188537031169721
3,30,158,control,-0.06881735484670878
6,10,158,control,-7.2539816199219e-4
6,30,158,control,-0.05347095268867616
9,10,158,control,-0.01924139049107334
9,30,158,control,-0.07178685425555931
12,10,158,control,-0.03394201527397593
12,30,158,control,-0.08556791687391385
15,10,158,control,-0.02796071994470578
15,30,158,control,-0.1062130438783538
18,10,158,control,-0.01249065034528696
18,30,158,control,-0.09036745368930446
21,10,158,control,-0.06525768000601595
21,30,158,control,-0.06555040986599221
24,10,158,control,0.00125856880845732
24,30,158,control,-0.04316436679377616
27,10,158,control,-0.1052004952071708
27,30,158,control,-0.0909166723021737
30,10,158,control,-0.05879560246220949
30,30,158,control,-0.04384526859762846
33,10,158,control,-0.06613951171177855
33,30,158,control,-0.06008570602153461
36,10,158,control,-0.05468087516394149
36,30,158,control,-0.06526590843666727
39,10,158,control,-0.04476016744481323
39,30,158,control,-0.07926380633093404
42,10,158,control,-0.0980721605583629
42,30,158,control,-0.11675536547560816
45,10,158,control,-0.0405364410295858
45,30,158,control,-0.09498415389367423
48,10,158,control,-0.0532952282815816
48,30,158,control,-0.04735360256068768
0,10,159,control,-0.07910808033351797
0,30,159,control,-0.06235725895526886
3,10,159,control,-0.17002407298876035
3,30,159,control,-0.09656529043664128
6,10,159,control,-0.03850747714790397
6,30,159,control,-0.05626759416267595
9,10,159,control,-0.09054598236075367
9,30,159,control,-0.14490300930971395
12,10,159,control,-0.04635858253086234
12,30,159,control,-0.08007819075508747
15,10,159,control,-0.20215289809049583
15,30,159,control,-0.08404743133683638
18,10,159,control,-0.07169242124944318
18,30,159,control,-0.12449843160663691
21,10,159,control,-0.0807652671443041
21,30,159,control,-0.1005972606426955
24,10,159,control,-0.15153547879100815
24,30,159,control,-0.02614518171573226
27,10,159,control,-0.02385291972187339
27,30,159,control,-0.08937166427614428
30,10,159,control,-0.14915352969819357
30,30,159,control,-0.13766330825938758
33,10,159,control,-0.08815917321982064
33,30,159,control,-0.13493891085232249
36,10,159,control,-0.07899844871284274
36,30,159,control,-0.14687554395555738
39,10,159,control,-0.07296964781916017
39,30,159,control,-0.05380800886393635
42,10,159,control,-0.06177543864692648
42,30,159,control,-0.05145153494617907
45,10,159,control,-0.0837586916106103
45,30,159,control,-0.09740715154880496
48,10,159,control,-0.14062802572435276
48,30,159,control,-0.16465569921951384
0,10,16,control,-0.00934908939732456
0,30,16,control,-0.021578940698409
3,10,16,control,-0.05140705800899452
3,30,16,control,-0.03589753635310615
6,10,16,control,0.0351111263377752
6,30,16,control,-0.02538312013175905
9,10,16,control,-0.03595975107577678
9,30,16,control,-0.00508853397740099
12,10,16,control,0.01237277963099336
12,30,16,control,-0.00852266083664393
15,10,16,control,0.00981268555370126
15,30,16,control,0.00971829298125045
18,10,16,control,-0.02775490651509489
18,30,16,control,0.03714438048877185
21,10,16,control,0.05583648564385642
21,30,16,control,0.0127703483125096
24,10,16,control,0.02693833491329756
24,30,16,control,-0.01125818106350936
27,10,16,control,-0.04343135132676777
27,30,16,control,0.00846566671218026
30,10,16,control,-0.03791367188441667
30,30,16,control,-0.03896429031938824
33,10,16,control,-0.00300709410985774
33,30,16,control,-0.00659209410850524
36,10,16,control,-0.04535835692638864
36,30,16,control,-0.063338728120613
39,10,16,control,0.02354373280939427
39,30,16,control,-0.03288084030737664
42,10,16,control,-0.03180007188784418
42,30,16,control,-0.02380879913306051
45,10,16,control,-0.04417930831278992
45,30,16,control,-0.0386036490905778
48,10,16,control,-0.05412608463346529
48,30,16,control,-0.01298752777086203
0,10,160,control,-0.0411409573998075
0,30,160,control,0.01902761792402958
3,10,160,control,-0.01183240978645399
3,30,160,control,0.03152393312705677
6,10,160,control,0.05704503254149337
6,30,160,control,0.05139498821019811
9,10,160,control,0.05441376304204812
9,30,160,control,0.02655112293429163
12,10,160,control,0.02403367132430612
12,30,160,control,0.04681711497922383
15,10,160,control,-0.0220390944152608
15,30,160,control,0.03130038322215591
18,10,160,control,0.02625556002054749
18,30,160,control,0.02430449770191976
21,10,160,control,-0.02290215394112768
21,30,160,control,0.02401513425657465
24,10,160,control,0.0431912033356924
24,30,160,control,0.04529909231180344
27,10,160,control,0.07274294058464395
27,30,160,control,0.0141691729943871
30,10,160,control,0.04381696576867057
30,30,160,control,-0.00382141785705226
33,10,160,control,-0.01667322176134155
33,30,160,control,0.01103319168096107
36,10,160,control,0.05255039249639997
36,30,160,control,0.02160735521932418
39,10,160,control,0.03112321546208876
39,30,160,control,0.03130417376727704
42,10,160,control,0.02897306562853923
42,30,160,control,0.01100264920136552
45,10,160,control,0.07265350601224115
45,30,160,control,0.06383732929358073
48,10,160,control,-1.6717442441625457e-5
48,30,160,control,-0.01893259542991638
0,10,161,control,-0.01564573779227669
0,30,161,control,0.05439884006359315
3,10,161,control,-0.04376636901295559
3,30,161,control,0.03053986903721623
6,10,161,control,-0.01817486043199848
6,30,161,control,-0.00918018770224123
9,10,161,control,0.03509806774005433
9,30,161,control,-0.00913934257709076
12,10,161,control,0.02409063830034661
12,30,161,control,-0.04492441473178629
15,10,161,control,-0.03638142625840182
15,30,161,control,-0.01532211751137454
18,10,161,control,-0.06677187827684032
18,30,161,control,0.00973398779108289
21,10,161,control,-0.03869239187331193
21,30,161,control,0.01064769339587895
24,10,161,control,-0.04085563203177661
24,30,161,control,-0.02997636456028169
27,10,161,control,-0.01266342625531404
27,30,161,control,-0.02826576128215481
30,10,161,control,0.02985647608055056
30,30,161,control,0.01127030345742279
33,10,161,control,0.0379472109938372
33,30,161,control,-0.02179160696029456
36,10,161,control,0.0227453644670202
36,30,161,control,-0.02300368252770305
39,10,161,control,-0.03911611780702929
39,30,161,control,-0.04585211390341597
42,10,161,control,-0.04056793866079256
42,30,161,control,-0.02954344133485507
45,10,161,control,0.0194567282024679
45,30,161,control,-0.01136935154579222
48,10,161,control,0.00131285833656174
48,30,161,control,0.0254328714302021
0,10,162,control,0.00424137935806461
0,30,162,control,-0.01870691967593267
3,10,162,control,-0.00390969471752331
3,30,162,control,-0.01900224515292433
6,10,162,control,-0.01928072271414344
6,30,162,control,-0.02529229587012921
9,10,162,control,-0.02313043950370501
9,30,162,control,-0.0421107452374509
12,10,162,control,-0.0389841765298171
12,30,162,control,-0.02568765517347489
15,10,162,control,-0.02170963122120242
15,30,162,control,-0.03651562437348311
18,10,162,control,0.00334348636740791
18,30,162,control,-0.03999062260721282
21,10,162,control,0.01176787200488936
21,30,162,control,-0.00514946901156441
24,10,162,control,0.03371175900769085
24,30,162,control,-0.00446451866650221
27,10,162,control,-0.01167639653498723
27,30,162,control,-0.01562185228050518
30,10,162,control,0.00862654852784628
30,30,162,control,-7.3573619622343e-4
33,10,162,control,0.01090467010311351
33,30,162,control,-0.02051737471442609
36,10,162,control,0.00708367807364255
36,30,162,control,-0.07146772701518997
39,10,162,control,-0.03147722960665275
39,30,162,control,-0.02832835922061234
42,10,162,control,-0.01109608103007414
42,30,162,control,-0.05439468170564757
45,10,162,control,0.01336635518073512
45,30,162,control,-0.01699203001825099
48,10,162,control,0.01713733695834141
48,30,162,control,0.01940412774649704
0,10,163,control,0.02653165308559316
0,30,163,control,-0.0320459755125646
3,10,163,control,-0.00628660131478183
3,30,163,control,0.00744000673212673
6,10,163,control,-0.0049886182894706
6,30,163,control,0.00508921677839185
9,10,163,control,-0.03787950052039846
9,30,163,control,-0.00738460051855586
12,10,163,control,0.00929854073389587
12,30,163,control,-0.02515608534411486
15,10,163,control,-0.00652425398114796
15,30,163,control,-0.0150465021399607
18,10,163,control,-0.03790166060863814
